CustomerID,Age,Income,SpendingScore,NumOrders,ReturnRate,Region,Segment,JoinDate,LastPurchase
C013496,46.0,48652.412750800744,21.13485300082523,10.0,0.22728052447924138,South,Budget,2019-07-17,2025-01-29
C013497,35.0,67296.69911126768,64.2354711786102,10.0,0.13902874137733393,East,Standard,2019-07-17,2025-01-29
C013498,49.0,37002.06562122138,2.797839661146938,7.0,0.33439124612603044,North,Premium,2019-07-17,2025-01-29
C013499,39.0,61599.04253448548,53.251972705856936,3.0,0.16655479785447902,Central,Standard,2019-07-17,2025-01-29
C013500,35.0,72385.31931036757,67.33463475249486,3.0,0.30696026301785295,North,Standard,2019-07-17,2025-01-30
C013501,52.0,59758.418360623335,93.17300954163102,5.0,0.19077426626118205,East,Standard,2019-07-17,2025-01-30
C013502,42.0,59985.371375493414,16.34020985943839,6.0,0.36797346764256905,West,Budget,2019-07-17,2025-01-30
C013503,41.0,56400.29771899405,42.630285437885235,7.0,0.21224857784633203,North,Budget,2019-07-17,2025-01-30
C013504,38.0,65691.96902283719,33.800951027017106,5.0,0.12047538055431796,South,Budget,2019-07-17,2025-01-30
C013505,60.0,47814.518004770456,59.91805403564703,6.0,0.06675839950631872,East,Standard,2019-07-17,2025-01-30
C013506,31.0,52389.29547803596,30.206070912844417,6.0,0.22372628955410503,Central,Premium,2019-07-17,2025-01-30
C013507,36.0,36980.02046499924,49.96217715432226,6.0,0.19041145779676769,North,Budget,2019-07-17,2025-01-30
C013508,39.0,49601.783307289086,30.616839430347703,7.0,0.03933441037074375,Central,Standard,2019-07-17,2025-01-30
C013509,48.0,14908.985613861281,51.96410083227955,6.0,0.30712119592693093,South,Budget,2019-07-17,2025-01-30
C013510,33.0,55570.656224697705,62.529682126569966,9.0,0.13028864144993005,South,Standard,2019-07-17,2025-01-30
C013511,34.0,67320.1532337334,60.850107696190456,9.0,0.10607864695907257,North,Standard,2019-07-17,2025-01-30
C013512,33.0,53660.07649158472,45.285616817458575,11.0,0.36689006656923806,North,Premium,2019-07-18,2025-01-31
C013513,40.0,73424.13918894572,16.591915222140415,8.0,0.0439053948669232,East,Premium,2019-07-18,2025-01-31
C013514,24.0,81707.48176259706,44.746475953788774,8.0,0.26590068095226843,Central,Standard,2019-07-18,2025-01-31
C013515,18.0,54678.52765014859,18.688019101137215,11.0,0.12723964521959605,North,Premium,2019-07-18,2025-01-31
C013516,45.0,35070.111072161795,48.28278177664558,8.0,0.1740815893450555,Central,Standard,2019-07-18,2025-01-31
C013517,18.0,76829.30393831005,56.13341846198796,6.0,0.10857356543959815,Central,Standard,2019-07-18,2025-01-31
C013518,50.0,72784.3600170002,39.60408251969696,11.0,0.3603978592710626,South,Budget,2019-07-18,2025-01-31
C013519,58.0,55112.73695769066,40.98695279696715,7.0,0.1854030460426664,West,Budget,2019-07-18,2025-01-31
C013520,38.0,44510.78239329915,27.28861626354992,5.0,0.07341928206446943,North,Premium,2019-07-18,2025-01-31
C013521,39.0,62558.7474639048,100.0,6.0,0.06781898851238231,Central,Premium,2019-07-18,2025-01-31
C013522,39.0,48771.25676300673,61.187413795684705,7.0,0.08044878620063861,Central,Standard,2019-07-18,2025-01-31
C013523,59.0,40326.101964014306,25.546984541059846,10.0,0.5037880845019321,Central,Budget,2019-07-18,2025-01-31
C013524,34.0,62183.15359401208,28.43005324126942,8.0,0.3893857268061866,Central,Standard,2019-07-18,2025-02-01
C013525,18.0,35536.630666268975,59.15515411211018,9.0,0.4428206407473462,Central,Premium,2019-07-18,2025-02-01
C013526,39.0,70117.49116170907,11.008650812502118,7.0,0.2099777727152405,South,Standard,2019-07-18,2025-02-01
C013527,60.0,60631.23910146846,33.74325881700037,7.0,0.4345738318577378,Central,Budget,2019-07-18,2025-02-01
C013528,39.0,52770.41662131995,67.1858064539478,10.0,0.22086022770836344,West,Standard,2019-07-18,2025-02-01
C013529,33.0,54168.17472696291,69.2956904055746,4.0,0.06122019722080431,West,Premium,2019-07-18,2025-02-01
C013530,43.0,33536.62172903135,55.72098307686835,7.0,0.11679306496585382,South,Budget,2019-07-18,2025-02-01
C013531,51.0,34736.7397745536,49.7081916745507,8.0,0.3273955408308611,Central,Budget,2019-07-18,2025-02-01
C013532,38.0,89656.75482940345,81.77461358972784,4.0,0.4580222484940981,Central,Budget,2019-07-18,2025-02-01
C013533,71.0,51981.88934087943,27.73191788306146,12.0,0.34312910370916005,Central,Budget,2019-07-18,2025-02-01
C013534,33.0,26520.50253118758,36.32081822607102,3.0,0.33497131032874694,South,Standard,2019-07-18,2025-02-01
C013535,52.0,73370.4461198829,83.58814906027749,12.0,0.1903418425678088,North,Budget,2019-07-18,2025-02-01
C013536,49.0,34513.29018912351,47.964342473386324,8.0,0.22462895391755475,West,Premium,2019-07-19,2025-02-02
C013537,31.0,55112.73695769066,60.44526936958702,7.0,0.19368700605631686,East,Budget,2019-07-19,2025-02-02
C013538,34.0,84483.70385069348,52.22595950075276,10.0,0.17947447436121428,North,Budget,2019-07-19,2025-02-02
C013539,52.0,50657.97642299048,100.0,5.0,0.12162609231324498,Central,Budget,2019-07-19,2025-02-02
C013540,41.0,78154.99282906017,39.59516252190984,13.0,0.08258303060364208,South,Premium,2019-07-19,2025-02-02
C013541,44.0,69676.75003060218,69.56368945315376,5.0,0.37002889533516764,West,Budget,2019-07-19,2025-02-02
C013543,47.0,66636.90315271451,55.70956016927214,10.0,0.04122873833882922,West,Standard,2019-07-19,2025-02-02
C013544,43.0,44426.887647890515,73.3059198924991,9.0,0.1056743048735116,East,Budget,2019-07-19,2025-02-02
C013545,39.0,13340.33266300361,67.95116740571149,9.0,0.11836161059613397,South,Standard,2019-07-19,2025-02-02
C013546,44.0,39158.838331967294,60.76638967003842,6.0,0.13222718207426756,Central,Standard,2019-07-19,2025-02-02
C013547,35.0,44955.464286493676,49.96217715432226,9.0,0.291751839511005,South,Budget,2019-07-19,2025-02-02
C013548,32.0,74853.30750958953,36.98966270507984,12.0,0.13878677119388996,North,Standard,2019-07-19,2025-02-03
C013549,37.0,79283.28671245457,66.42653029714633,13.0,0.2887899724923025,West,Budget,2019-07-19,2025-02-03
C013550,34.0,33079.44665748242,89.88084604932901,5.0,0.4463223741195255,West,Standard,2019-07-19,2025-02-03
C013551,66.0,79458.40777065107,37.37498227893721,6.0,0.12340830081461437,South,Standard,2019-07-19,2025-02-03
C013552,50.0,39531.980787114066,83.31673815548342,6.0,0.285686795294496,Central,Standard,2019-07-19,2025-02-03
C013553,39.0,38332.755882524056,52.77643268425301,7.0,0.45085966450202347,North,Premium,2019-07-19,2025-02-03
C013554,39.0,27328.074051340798,58.58607073449665,11.0,0.30143267067937374,East,Premium,2019-07-19,2025-02-03
C013555,34.0,61755.18662402872,1.0,9.0,0.06479629178483251,Central,Premium,2019-07-19,2025-02-03
C013556,40.0,43286.267476677305,25.923571113306746,7.0,0.3778498079915612,Central,Premium,2019-07-19,2025-02-03
C013557,50.0,81260.37210245468,49.26528930503702,6.0,0.1697435300019732,Central,Standard,2019-07-19,2025-02-03
C013558,18.0,36837.52583915417,73.48115523187079,8.0,0.3793368045530144,Central,Premium,2019-07-19,2025-02-03
C013559,37.0,69644.1249317538,39.359738322263794,5.0,0.37245814351533396,Central,Standard,2019-07-19,2025-02-03
C013560,33.0,55112.73695769066,35.52322813707376,6.0,0.1049430861168036,East,Standard,2019-07-20,2025-02-04
C013561,42.0,75637.59610476818,40.36835403937866,6.0,0.12313322692825637,Central,Standard,2019-07-20,2025-02-04
C013562,44.0,57342.40305148883,91.53207474629613,8.0,0.17497157623992093,North,Premium,2019-07-20,2025-02-04
C013563,39.0,60859.28285264575,70.66139676388218,10.0,0.5434465285787771,Central,Standard,2019-07-20,2025-02-04
C013564,38.0,47831.65176924778,49.96217715432226,12.0,0.16487347912868863,South,Standard,2019-07-20,2025-02-04
C013565,52.0,46698.73670991752,50.32946800298536,4.0,0.3361118539913513,North,Premium,2019-07-20,2025-02-04
C013566,39.0,64935.46425414394,6.465027787852414,7.0,0.24060623028180217,Central,Standard,2019-07-20,2025-02-04
C013567,40.0,91170.15406024875,30.00519698084129,3.0,0.23591814532125124,North,Budget,2019-07-20,2025-02-04
C013568,41.0,34006.76566666267,30.20565006152614,8.0,0.12340068881517417,East,Standard,2019-07-20,2025-02-04
C013569,62.0,48187.28130735826,45.16597209281778,11.0,0.2730811725880699,East,Standard,2019-07-20,2025-02-04
C013570,42.0,55112.73695769066,75.19014347235317,7.0,0.17884718393424312,North,Premium,2019-07-20,2025-02-04
C013572,18.0,24513.105358027886,27.020061074934652,10.0,0.2462625559274117,West,Standard,2019-07-20,2025-02-05
C013573,22.0,40349.64037945049,42.11992068567711,9.0,0.2805776908380655,Central,Premium,2019-07-20,2025-02-05
C013574,34.0,47081.36164459112,43.832422461412676,10.0,0.12856998277841405,Central,Standard,2019-07-20,2025-02-05
C013575,38.0,83321.82049789949,46.38350873193327,7.0,0.489031451556699,West,Budget,2019-07-20,2025-02-05
C013576,39.0,74786.23327554471,48.2201285543507,5.0,0.09604644865847928,South,Standard,2019-07-20,2025-02-05
C013577,44.0,38591.70421523016,59.805768580294924,7.0,0.46712073049344,Central,Standard,2019-07-20,2025-02-05
C013578,33.0,70456.7897656284,29.743307222649655,14.0,0.07234158424540148,South,Budget,2019-07-20,2025-02-05
C013579,29.0,39013.08139558256,78.84722234043629,4.0,0.0417375875120656,Central,Standard,2019-07-20,2025-02-05
C013580,39.0,55112.73695769066,32.88080662138717,4.0,0.13949478954881767,West,Premium,2019-07-20,2025-02-05
C013581,56.0,61475.674039962556,57.95595415620533,11.0,0.24862525427753282,East,Standard,2019-07-20,2025-02-05
C013582,26.0,97200.06863861643,28.84574356754582,8.0,0.13232327816034328,West,Budget,2019-07-20,2025-02-05
C013583,42.0,60376.19372711707,29.778570865282077,6.0,0.15304392254972624,Central,Standard,2019-07-20,2025-02-05
C013584,18.0,25439.89990646506,49.96217715432226,6.0,0.23806898733530493,North,Premium,2019-07-21,2025-02-06
C013585,22.0,69883.9260114706,65.74848051036854,10.0,0.1678273064793392,South,Standard,2019-07-21,2025-02-06
C013586,39.0,77743.82050053804,74.29897687096329,5.0,0.37284278964173106,West,Premium,2019-07-21,2025-02-06
C013587,53.0,72771.79240963503,71.12546888530439,10.0,0.14264519401846448,South,Standard,2019-07-21,2025-02-06
C013588,30.0,35115.487075996054,10.844790971522961,5.0,0.16639350706108974,Central,Standard,2019-07-21,2025-02-06
C013589,30.0,57486.57644701183,61.048957824824555,6.0,0.2842163794362555,East,Standard,2019-07-21,2025-02-06
C013590,40.0,54641.58489162609,53.37263490234184,6.0,0.2764605168744102,Central,Standard,2019-07-21,2025-02-06
C013591,40.0,90390.32307600809,28.906667298186267,9.0,0.18439569247747117,Central,Premium,2019-07-21,2025-02-06
C013592,30.0,67334.8332657029,49.96217715432226,8.0,0.147196119008567,South,Budget,2019-07-21,2025-02-06
C013593,63.0,89334.2992077214,29.0020970635045,8.0,0.2561794449410244,South,Standard,2019-07-21,2025-02-06
C013594,36.0,40812.967613396984,59.87487349769148,3.0,0.09897426428338456,West,Budget,2019-07-21,2025-02-06
C013595,41.0,50665.521994794224,70.48834622207744,9.0,0.16963614452803882,West,Budget,2019-07-21,2025-02-06
C013596,35.0,44248.67338811542,50.55293025470825,6.0,0.09643204829856797,West,Premium,2019-07-21,2025-02-07
C013597,45.0,74574.09158433297,13.019198015414787,5.0,0.2872880156682165,Central,Standard,2019-07-21,2025-02-07
C013598,54.0,77791.71762501664,45.987883903719535,4.0,0.14808555585464814,Central,Budget,2019-07-21,2025-02-07
C013599,59.0,62816.020513442956,17.978284370287483,7.0,0.10769194027087202,East,Budget,2019-07-21,2025-02-07
C013600,30.0,56895.44028816616,95.94237224759381,9.0,0.27245063092039623,North,Standard,2019-07-21,2025-02-07
C013601,53.0,63356.344896848714,70.92502296304829,5.0,0.1440367579080902,Central,Standard,2019-07-21,2025-02-07
C013602,46.0,27349.098388484384,68.0711080447778,7.0,0.24233520963317082,Central,Budget,2019-07-21,2025-02-07
C013603,51.0,46775.55485616565,19.88041448808906,8.0,0.1806100277365291,East,Premium,2019-07-21,2025-02-07
C013604,38.0,48383.12323084526,69.74098430242579,4.0,0.21380241489642096,East,Standard,2019-07-21,2025-02-07
C013605,37.0,54728.08110141776,54.94103271953301,8.0,0.23701534668808102,West,Standard,2019-07-21,2025-02-07
C013606,51.0,41959.85222607502,45.86043982405898,10.0,0.6579238289930438,North,Standard,2019-07-21,2025-02-07
C013607,51.0,38013.82290433874,58.731280009868456,7.0,0.3161066675385454,South,Standard,2019-07-21,2025-02-07
C013608,58.0,23040.1143104839,4.839706347293877,12.0,0.2938663179951154,West,Standard,2019-07-22,2025-02-08
C013609,42.0,63641.60623949658,52.92268477778888,3.0,0.29096631295400593,West,Premium,2019-07-22,2025-02-08
C013610,38.0,27565.561555060645,43.29364296621826,8.0,0.1266709336011877,North,Budget,2019-07-22,2025-02-08
C013611,18.0,684066.1139828372,36.80444806229052,10.0,0.3111422898312721,Central,Standard,2019-07-22,2025-02-08
C013612,20.0,61478.719568211294,31.620395010618477,11.0,0.33716598863291536,South,Budget,2019-07-22,2025-02-08
C013613,35.0,72728.6247534642,40.511393030271414,14.0,0.4735146701421075,South,Budget,2019-07-22,2025-02-08
C013614,26.0,37164.69686086662,49.96217715432226,4.0,0.21131496932851584,Central,Budget,2019-07-22,2025-02-08
C013615,49.0,92275.75143770377,59.17944942250979,10.0,0.4127114557630896,North,Budget,2019-07-22,2025-02-08
C013616,24.0,99394.03711468916,43.11911612881737,8.0,0.1736282710492335,South,Standard,2019-07-22,2025-02-08
C013617,33.0,55600.93149231622,1.0,7.0,0.15918275423991932,West,Premium,2019-07-22,2025-02-08
C013618,34.0,62868.43539888453,38.452202743650716,10.0,0.16955486278938792,East,Budget,2019-07-22,2025-02-08
C013619,54.0,54744.07858655242,49.96217715432226,9.0,0.026722717806958802,North,Premium,2019-07-22,2025-02-08
C013620,32.0,75146.48845967668,48.50714438751668,6.0,0.1915087783062447,Central,Premium,2019-07-22,2025-02-09
C013621,45.0,70853.29599240606,85.65400657034152,9.0,0.09418856956616843,East,Premium,2019-07-22,2025-02-09
C013622,42.0,55112.73695769066,31.14750737513068,7.0,0.1707445024379967,Central,Budget,2019-07-22,2025-02-09
C013623,39.0,38467.31967564038,20.787093114244918,11.0,0.04885534178738282,South,Budget,2019-07-22,2025-02-09
C013624,50.0,684066.1139828372,67.6715286615633,12.0,0.07573831049819173,South,Standard,2019-07-22,2025-02-09
C013625,39.0,70474.3753877456,52.678955193080746,7.0,0.2495169916626679,Central,Premium,2019-07-22,2025-02-09
C013626,19.0,57987.251334100365,68.60792677487188,6.0,0.11445720091411848,North,Budget,2019-07-22,2025-02-09
C013627,37.0,21065.809433159717,4.323749946050491,5.0,0.308054741879582,West,Standard,2019-07-22,2025-02-09
C013628,39.0,55112.73695769066,36.73488750313956,4.0,0.13189676785014842,Central,Budget,2019-07-22,2025-02-09
C013629,43.0,55112.73695769066,60.74990230650331,12.0,0.04014805912724096,East,Budget,2019-07-22,2025-02-09
C013630,31.0,10000.0,36.81732095851654,7.0,0.4074651990162766,West,Standard,2019-07-22,2025-02-09
C013631,53.0,73785.86647607625,77.00214913568453,10.0,0.4722866325328977,East,Premium,2019-07-22,2025-02-09
C013632,40.0,91641.88564908985,28.497869058945355,6.0,0.06460659471765814,North,Standard,2019-07-23,2025-02-10
C013633,28.0,73871.06542549634,87.40085767960133,8.0,0.22270498772243014,North,Standard,2019-07-23,2025-02-10
C013634,34.0,53385.78941254053,41.69048961316531,8.0,0.17998149623439952,North,Standard,2019-07-23,2025-02-10
C013635,63.0,72937.53791210787,58.1386673136747,4.0,0.35308525577154615,Central,Standard,2019-07-23,2025-02-10
C013636,47.0,53267.693997446106,31.684260693087086,3.0,0.09164893435780427,South,Budget,2019-07-23,2025-02-10
C013637,52.0,65840.59948738934,42.41477110589524,5.0,0.10265854060000128,West,Budget,2019-07-23,2025-02-10
C013638,27.0,56666.497193809635,84.94526108698585,10.0,0.18928614980405056,South,Standard,2019-07-23,2025-02-10
C013639,31.0,57225.9478005605,36.144029900819284,14.0,0.14014730749878201,East,Budget,2019-07-23,2025-02-10
C013640,31.0,39762.53796393758,49.16279622775414,6.0,0.34598456769181546,West,Standard,2019-07-23,2025-02-10
C013641,42.0,45733.575837840326,77.16374151427239,7.0,0.3251447890134565,West,Premium,2019-07-23,2025-02-10
C013642,37.0,87494.18326234401,32.80886397941637,8.0,0.239063025353761,Central,Standard,2019-07-23,2025-02-10
C013643,34.0,42603.70438036861,67.03698084331332,4.0,0.047959778276303947,North,Standard,2019-07-23,2025-02-10
C013644,39.0,15884.482775958764,43.76591969265871,6.0,0.0574109180558596,Central,Standard,2019-07-23,2025-02-11
C013645,30.0,125307.8612192866,17.9583643005339,10.0,0.22660496461071752,West,Standard,2019-07-23,2025-02-11
C013646,37.0,46268.86565271218,68.29306727593203,10.0,0.05044440417308454,West,Standard,2019-07-23,2025-02-11
C013647,53.0,55112.73695769066,99.69619794504823,7.0,0.24859774849295246,North,Standard,2019-07-23,2025-02-11
C013648,21.0,46958.58798804454,74.51460354640588,4.0,0.27620303276929553,Central,Budget,2019-07-23,2025-02-11
C013649,39.0,55318.61211470011,56.729093193532925,10.0,0.1832087523528692,North,Premium,2019-07-23,2025-02-11
C013650,56.0,39817.34275445483,38.65224113642752,13.0,0.030447811784979628,West,Budget,2019-07-23,2025-02-11
C013651,37.0,84788.82114467898,55.447831585975045,3.0,0.17321185737025993,North,Standard,2019-07-23,2025-02-11
C013652,33.0,55112.73695769066,67.10894026885498,12.0,0.34607206305059346,North,Standard,2019-07-23,2025-02-11
C013653,51.0,34089.075060288116,49.96217715432226,7.0,0.26491180032241773,West,Budget,2019-07-23,2025-02-11
C013654,28.0,10000.0,3.1401060523484574,10.0,0.4050777029408881,East,Budget,2019-07-23,2025-02-11
C013655,39.0,76897.49628071558,49.96217715432226,8.0,0.1979773912629927,Central,Standard,2019-07-23,2025-02-11
C013656,27.0,46186.116394337354,34.97969846778096,4.0,0.042743145510580255,North,Standard,2019-07-24,2025-02-12
C013657,39.0,62513.89397060066,42.67218650342561,13.0,0.56774801212098,Central,Standard,2019-07-24,2025-02-12
C013658,38.0,36419.880101249975,40.38886723859234,11.0,0.2869062254106038,Central,Premium,2019-07-24,2025-02-12
C013659,24.0,684066.1139828372,48.34027844705903,11.0,0.18814576733357832,West,Budget,2019-07-24,2025-02-12
C013660,39.0,54454.400688200156,29.73682297606773,9.0,0.4359460139859672,Central,Standard,2019-07-24,2025-02-12
C013661,53.0,73417.55857824902,53.23670776163458,6.0,0.17069820329892887,Central,Standard,2019-07-24,2025-02-12
C013662,62.0,58310.92231998018,42.66656305384181,2.0,0.162293790903826,West,Standard,2019-07-24,2025-02-12
C013663,41.0,32541.69785007364,38.397555896275115,9.0,0.4114988578253687,South,Budget,2019-07-24,2025-02-12
C013664,52.0,103048.48726198715,49.48875035015088,8.0,0.1803780443493507,Central,Standard,2019-07-24,2025-02-12
C013665,44.0,63691.29996278618,37.37689863949836,8.0,0.11764983848955103,East,Standard,2019-07-24,2025-02-12
C013666,35.0,36102.37584707128,49.96217715432226,10.0,0.1719848209715007,West,Budget,2019-07-24,2025-02-12
C013667,18.0,58782.277787604784,39.85944686180884,8.0,0.47182236373919567,East,Budget,2019-07-24,2025-02-12
C013668,59.0,62821.66473498662,47.382072538085666,6.0,0.04462311946828073,Central,Standard,2019-07-24,2025-02-13
C013669,27.0,55112.73695769066,80.75428271042315,15.0,0.3260390691136369,East,Premium,2019-07-24,2025-02-13
C013670,56.0,62265.779905173695,49.96217715432226,7.0,0.19869491317790386,South,Standard,2019-07-24,2025-02-13
C013671,46.0,55112.73695769066,68.9634990066087,16.0,0.5063272126543583,Central,Standard,2019-07-24,2025-02-13
C013672,28.0,73353.85383498391,39.84127721041277,17.0,0.08870898207427202,East,Standard,2019-07-24,2025-02-13
C013673,43.0,69557.35819615396,92.07216717748292,6.0,0.2167043227977289,West,Standard,2019-07-24,2025-02-13
C013674,65.0,69929.19942261121,40.16799185463708,7.0,0.1483514721657606,South,Standard,2019-07-24,2025-02-13
C013675,58.0,19468.87361965682,26.809403696887983,8.0,0.28950516225864237,Central,Premium,2019-07-24,2025-02-13
C013676,33.0,20313.95203087732,72.40482678442396,9.0,0.08713565986240207,North,Premium,2019-07-24,2025-02-13
C013677,31.0,39136.14950902412,49.96217715432226,7.0,0.31639000699413944,North,Budget,2019-07-24,2025-02-13
C013678,41.0,50031.227754750405,61.25823613257842,5.0,0.2767218348844508,North,Standard,2019-07-24,2025-02-13
C013679,38.0,39801.10504766426,43.53171896211808,4.0,0.10516664665846644,South,Standard,2019-07-24,2025-02-13
C013680,54.0,34683.89790028488,22.493871656797157,7.0,0.18020038953542913,East,Premium,2019-07-25,2025-02-14
C013681,48.0,59777.48659668586,49.96217715432226,4.0,0.16006109392779272,East,Premium,2019-07-25,2025-02-14
C013682,19.0,37544.00379290429,84.68207084253098,9.0,0.12193743010190794,East,Premium,2019-07-25,2025-02-14
C013683,39.0,10000.0,63.73197666665071,6.0,0.08961210705407253,West,Standard,2019-07-25,2025-02-14
C013684,37.0,27835.42126589316,43.52180732335029,10.0,0.2673815157372532,East,Standard,2019-07-25,2025-02-14
C013685,40.0,42805.00544527343,41.5989326094611,13.0,0.17643341599056125,West,Standard,2019-07-25,2025-02-14
C013686,42.0,49834.71341963989,56.21516678555929,12.0,0.16778520831291785,East,Standard,2019-07-25,2025-02-14
C013687,54.0,72973.83092158957,30.218686653515995,7.0,0.3294558088627471,North,Standard,2019-07-25,2025-02-14
C013688,51.0,63690.84261235381,55.6816363577738,9.0,0.06872591935877634,South,Budget,2019-07-25,2025-02-14
C013689,39.0,684066.1139828372,71.68242720442095,4.0,0.07130703387272058,East,Standard,2019-07-25,2025-02-14
C013690,39.0,84051.54400613015,49.96217715432226,10.0,0.13365594058282532,West,Budget,2019-07-25,2025-02-14
C013691,39.0,51013.59605691072,52.96457390787682,5.0,0.20022861254497773,West,Standard,2019-07-25,2025-02-14
C013692,19.0,56383.261134710236,28.52936914603155,11.0,0.1724733003631712,West,Standard,2019-07-25,2025-02-15
C013693,38.0,57424.588156264464,59.15871619950667,7.0,0.37459770419211574,North,Budget,2019-07-25,2025-02-15
C013694,39.0,37946.36981692986,31.49243748146532,6.0,0.4313493200364967,East,Standard,2019-07-25,2025-02-15
C013695,19.0,66268.4122915441,65.75465805522087,9.0,0.17723899304049773,East,Standard,2019-07-25,2025-02-15
C013696,39.0,16034.021862408183,65.80444176493587,7.0,0.13380098419141492,East,Standard,2019-07-25,2025-02-15
C013697,39.0,81802.10898450695,22.055907882234077,6.0,0.21206527737176842,Central,Budget,2019-07-25,2025-02-15
C013698,43.0,58750.58941605687,32.526138850883164,15.0,0.3855634569901743,Central,Budget,2019-07-25,2025-02-15
C013699,28.0,55112.73695769066,46.41189961926722,6.0,0.010029280512088899,South,Standard,2019-07-25,2025-02-15
C013700,22.0,65532.36723857218,37.344410595754354,9.0,0.4041442107159993,Central,Standard,2019-07-25,2025-02-15
C013701,23.0,46171.01619385091,38.87456472899146,9.0,0.37374808208289634,Central,Standard,2019-07-25,2025-02-15
C013702,39.0,80423.10297480659,65.34599202432635,7.0,0.14920156408481378,East,Budget,2019-07-25,2025-02-15
C013703,28.0,40495.699621353655,63.35309191680055,9.0,0.2028963368478459,West,Budget,2019-07-25,2025-02-15
C013704,39.0,34988.3166112175,64.34530715533378,7.0,0.06826652853587849,South,Budget,2019-07-26,2025-02-16
C013705,65.0,57980.210851735756,63.5339239886908,16.0,0.08460882144560504,Central,Budget,2019-07-26,2025-02-16
C013706,31.0,27444.393258032927,85.63962457096392,5.0,0.5429213300640254,East,Premium,2019-07-26,2025-02-16
C013707,44.0,43674.07986575751,49.96217715432226,9.0,0.1580479501188168,East,Premium,2019-07-26,2025-02-16
C013708,52.0,55112.73695769066,63.55358754554755,7.0,0.15086141754844237,West,Standard,2019-07-26,2025-02-16
C013709,52.0,69701.01066122286,4.086014902442358,10.0,0.24179027801691852,West,Budget,2019-07-26,2025-02-16
C013710,24.0,54251.63929800439,22.36411356450165,13.0,0.06509191311519069,North,Budget,2019-07-26,2025-02-16
C013711,31.0,55112.73695769066,63.16964393922705,10.0,0.18246595368074983,North,Premium,2019-07-26,2025-02-16
C013712,43.0,48255.94720475141,50.95354215709486,10.0,0.3534496431160925,Central,Standard,2019-07-26,2025-02-16
C013713,63.0,41638.77960171494,49.72578603369629,3.0,0.28859392877696965,South,Premium,2019-07-26,2025-02-16
C013714,30.0,53046.99478581252,46.92227833683185,4.0,0.11061862239640291,North,Budget,2019-07-26,2025-02-16
C013715,34.0,42594.89931565869,8.086160323615303,7.0,0.18713749181574169,West,Standard,2019-07-26,2025-02-16
C013716,45.0,35453.816318197656,30.63834475329515,9.0,0.11182120793773591,East,Premium,2019-07-26,2025-02-17
C013717,47.0,32963.750049131864,49.14139636740458,10.0,0.19449083389121322,East,Premium,2019-07-26,2025-02-17
C013718,48.0,18233.29610447985,76.2061621654243,7.0,0.23795969407426884,Central,Standard,2019-07-26,2025-02-17
C013719,29.0,76625.45946285536,54.54158771402956,11.0,0.11683179522969062,East,Premium,2019-07-26,2025-02-17
C013720,33.0,69315.80993105934,46.637104697450944,11.0,0.14280016551552227,South,Standard,2019-07-26,2025-02-17
C013721,42.0,30429.717938690745,48.383804897099175,13.0,0.027107818309318365,West,Standard,2019-07-26,2025-02-17
C013722,55.0,68015.2623937807,35.46150417696997,10.0,0.09343979802203098,South,Standard,2019-07-26,2025-02-17
C013723,37.0,55847.61001123745,79.59252901185008,10.0,0.05021247760281342,East,Standard,2019-07-26,2025-02-17
C013724,39.0,29160.494002410695,44.83767258606852,5.0,0.1266176573624892,East,Standard,2019-07-26,2025-02-17
C013725,27.0,33989.97948852212,49.96217715432226,12.0,0.16570801839164923,West,Budget,2019-07-26,2025-02-17
C013726,62.0,52019.02847784823,43.624441926892175,11.0,0.10668532023687444,North,Premium,2019-07-26,2025-02-17
C013727,41.0,69823.63872062409,48.37631220212089,11.0,0.2735910645470923,Central,Standard,2019-07-26,2025-02-17
C013728,52.0,66882.70052365909,47.72990331230099,3.0,0.20021184788350568,East,Budget,2019-07-27,2025-02-18
C013729,40.0,44226.43126558447,55.336419441096176,5.0,0.07518171945355738,East,Budget,2019-07-27,2025-02-18
C013730,41.0,64185.564648845466,49.96217715432226,8.0,0.4295488071848726,Central,Standard,2019-07-27,2025-02-18
C013731,21.0,51746.502240609625,50.47529994027532,9.0,0.051114912918520106,South,Standard,2019-07-27,2025-02-18
C013732,18.0,40301.58406409908,37.43312901246965,5.0,0.07429417989408403,North,Premium,2019-07-27,2025-02-18
C013733,39.0,74210.82827524889,48.516395362813434,5.0,0.44231478654887213,East,Standard,2019-07-27,2025-02-18
C013734,40.0,58115.01306861231,42.353342725825726,11.0,0.21795342376592877,East,Budget,2019-07-27,2025-02-18
C013735,42.0,65216.791233420416,49.96217715432226,11.0,0.2118264085229269,East,Budget,2019-07-27,2025-02-18
C013736,25.0,33045.40234933792,49.96217715432226,12.0,0.1336538879704757,West,Premium,2019-07-27,2025-02-18
C013737,29.0,44606.78623236368,68.12895016901354,9.0,0.3134146855978871,West,Standard,2019-07-27,2025-02-18
C013738,39.0,71402.93551418826,46.413723628854825,6.0,0.06795102237772291,Central,Premium,2019-07-27,2025-02-18
C013739,60.0,49386.134962384924,38.885081295567566,5.0,0.3855239860839694,Central,Standard,2019-07-27,2025-02-18
C013740,32.0,50542.145234982476,7.8491349080286525,7.0,0.014599061957781599,West,Standard,2019-07-27,2025-02-19
C013741,48.0,33777.72934407822,41.75359625184396,13.0,0.33396689951233555,North,Budget,2019-07-27,2025-02-19
